Location,Month,Year,Model,Actual,Predicted
Sasa,Aug,2011,GRU,261.5,166.79502868652344
Sasa,Aug,2011,LSTM-GRU,261.5,177.26455688476562
Sasa,Aug,2011,BiLSTM,261.5,179.54624938964844
Sasa,Aug,2011,Transformer,261.5,157.6290283203125
Sasa,Aug,2012,ARIMA,211.4,
Sasa,Aug,2012,LSTM,211.4,180.97869873046875
Sasa,Aug,2012,GRU,211.4,170.2073974609375
Sasa,Aug,2012,LSTM-GRU,211.4,179.13394165039062
Sasa,Aug,2012,BiLSTM,211.4,185.7529754638672
Sasa,Aug,2012,Transformer,211.4,157.6290283203125
Sasa,Aug,2013,ARIMA,185.6,
Sasa,Aug,2013,LSTM,185.6,168.5893096923828
Sasa,Aug,2013,GRU,185.6,166.86541748046875
Sasa,Aug,2013,LSTM-GRU,185.6,170.28524780273438
Sasa,Aug,2013,BiLSTM,185.6,169.2817840576172
Sasa,Aug,2013,Transformer,185.6,157.6290283203125
Sasa,Sep,1952,ARIMA,231.7,217.5195520972509
Sasa,Sep,1952,LSTM,231.7,
Sasa,Sep,1952,GRU,231.7,
Sasa,Sep,1952,LSTM-GRU,231.7,
Sasa,Sep,1952,BiLSTM,231.7,
Sasa,Sep,1952,Transformer,231.7,
Sasa,Sep,1953,ARIMA,197.1,229.26583316664008
Sasa,Sep,1953,LSTM,197.1,
Sasa,Sep,1953,GRU,197.1,
Sasa,Sep,1953,LSTM-GRU,197.1,
Sasa,Sep,1953,BiLSTM,197.1,
Sasa,Sep,1953,Transformer,197.1,
Sasa,Sep,1954,ARIMA,87.8,0.0
Sasa,Sep,1954,LSTM,87.8,
Sasa,Sep,1954,GRU,87.8,
Sasa,Sep,1954,LSTM-GRU,87.8,
Sasa,Sep,1954,BiLSTM,87.8,
Sasa,Sep,1954,Transformer,87.8,
Sasa,Sep,2011,ARIMA,304.9,
Sasa,Sep,2011,LSTM,304.9,170.4329833984375
Sasa,Sep,2011,GRU,304.9,185.21365356445312
Sasa,Sep,2011,LSTM-GRU,304.9,177.92935180664062
Sasa,Sep,2011,BiLSTM,304.9,177.06312561035156
Sasa,Sep,2011,Transformer,304.9,164.8778533935547
Sasa,Sep,2012,ARIMA,92.0,
Sasa,Sep,2012,LSTM,92.0,168.1127166748047
Sasa,Sep,2012,GRU,92.0,170.57064819335938
Sasa,Sep,2012,LSTM-GRU,92.0,176.13259887695312
Sasa,Sep,2012,BiLSTM,92.0,175.6485137939453
Sasa,Sep,2012,Transformer,92.0,164.8778533935547
Sasa,Sep,2013,ARIMA,112.3,
Sasa,Sep,2013,LSTM,112.3,172.3944854736328
Sasa,Sep,2013,GRU,112.3,174.2917938232422
Sasa,Sep,2013,LSTM-GRU,112.3,180.14724731445312
Sasa,Sep,2013,BiLSTM,112.3,178.10324096679688
Sasa,Sep,2013,Transformer,112.3,164.8778533935547
Sasa,Oct,1952,ARIMA,113.5,138.7799521887642
Sasa,Oct,1952,LSTM,113.5,
Sasa,Oct,1952,GRU,113.5,
Sasa,Oct,1952,LSTM-GRU,113.5,
Sasa,Oct,1952,BiLSTM,113.5,
Sasa,Oct,1952,Transformer,113.5,
Sasa,Oct,1953,ARIMA,166.8,112.72602105010291
Sasa,Oct,1953,LSTM,166.8,
Sasa,Oct,1953,GRU,166.8,
Sasa,Oct,1953,LSTM-GRU,166.8,
Sasa,Oct,1953,BiLSTM,166.8,
Sasa,Oct,1953,Transformer,166.8,
Sasa,Oct,1954,ARIMA,193.0,0.0
Sasa,Oct,1954,LSTM,193.0,
Sasa,Oct,1954,GRU,193.0,
Sasa,Oct,1954,LSTM-GRU,193.0,
Sasa,Oct,1954,BiLSTM,193.0,
Sasa,Oct,1954,Transformer,193.0,
Sasa,Oct,2011,ARIMA,177.6,
Sasa,Oct,2011,LSTM,177.6,165.8448028564453
Sasa,Oct,2011,GRU,177.6,162.81494140625
Sasa,Oct,2011,LSTM-GRU,177.6,160.74102783203125
Sasa,Oct,2011,BiLSTM,177.6,159.8165283203125
Sasa,Oct,2011,Transformer,177.6,160.11639404296875
Sasa,Oct,2012,ARIMA,154.1,
Sasa,Oct,2012,LSTM,154.1,165.7710723876953
Sasa,Oct,2012,GRU,154.1,165.65512084960938
Sasa,Oct,2012,LSTM-GRU,154.1,164.8784942626953
Sasa,Oct,2012,BiLSTM,154.1,160.22116088867188
Sasa,Oct,2012,Transformer,154.1,160.11639404296875
Sasa,Oct,2013,ARIMA,332.6,
Sasa,Oct,2013,LSTM,332.6,165.5840301513672
Sasa,Oct,2013,GRU,332.6,169.0845184326172
Sasa,Oct,2013,LSTM-GRU,332.6,180.22459411621094
Sasa,Oct,2013,BiLSTM,332.6,168.37625122070312
Sasa,Oct,2013,Transformer,332.6,160.11639404296875
Sasa,Nov,1952,ARIMA,238.2,263.4133612988106
Sasa,Nov,1952,LSTM,238.2,
Sasa,Nov,1952,GRU,238.2,
Sasa,Nov,1952,LSTM-GRU,238.2,
Sasa,Nov,1952,BiLSTM,238.2,
Sasa,Nov,1952,Transformer,238.2,
Sasa,Nov,1953,ARIMA,281.0,237.58214987463606
Sasa,Nov,1953,LSTM,281.0,
Sasa,Nov,1953,GRU,281.0,
Sasa,Nov,1953,LSTM-GRU,281.0,
Sasa,Nov,1953,BiLSTM,281.0,
Sasa,Nov,1953,Transformer,281.0,
Sasa,Nov,1954,ARIMA,117.6,0.0
Sasa,Nov,1954,LSTM,117.6,
Sasa,Nov,1954,GRU,117.6,
Sasa,Nov,1954,LSTM-GRU,117.6,
Sasa,Nov,1954,BiLSTM,117.6,
Sasa,Nov,1954,Transformer,117.6,
Sasa,Nov,2011,ARIMA,116.9,
Sasa,Nov,2011,LSTM,116.9,136.29197692871094
Sasa,Nov,2011,GRU,116.9,121.34149169921875
Sasa,Nov,2011,LSTM-GRU,116.9,134.18592834472656
Sasa,Nov,2011,BiLSTM,116.9,131.15899658203125
Sasa,Nov,2011,Transformer,116.9,126.30270385742188
Sasa,Nov,2012,ARIMA,126.8,
Sasa,Nov,2012,LSTM,126.8,136.83302307128906
Sasa,Nov,2012,GRU,126.8,127.12606811523438
Sasa,Nov,2012,LSTM-GRU,126.8,133.84181213378906
Sasa,Nov,2012,BiLSTM,126.8,131.69937133789062
Sasa,Nov,2012,Transformer,126.8,126.30270385742188
Sasa,Nov,2013,ARIMA,192.6,
Sasa,Nov,2013,LSTM,192.6,137.63145446777344
Sasa,Nov,2013,GRU,192.6,130.09710693359375
Sasa,Nov,2013,LSTM-GRU,192.6,133.68707275390625
Sasa,Nov,2013,BiLSTM,192.6,129.80831909179688
Sasa,Nov,2013,Transformer,192.6,126.30270385742188
Sasa,Dec,1952,ARIMA,241.8,172.83139629129104
Sasa,Dec,1952,LSTM,241.8,
Sasa,Dec,1952,GRU,241.8,
Sasa,Dec,1952,LSTM-GRU,241.8,
Sasa,Dec,1952,BiLSTM,241.8,
Sasa,Dec,1952,Transformer,241.8,
Sasa,Dec,1953,ARIMA,61.5,239.07843032539037
Sasa,Dec,1953,LSTM,61.5,
Sasa,Dec,1953,GRU,61.5,
Sasa,Dec,1953,LSTM-GRU,61.5,
Sasa,Dec,1953,BiLSTM,61.5,
Sasa,Dec,1953,Transformer,61.5,
Sasa,Dec,1954,ARIMA,588.3,0.0
Sasa,Dec,1954,LSTM,588.3,
Sasa,Dec,1954,GRU,588.3,
Sasa,Dec,1954,LSTM-GRU,588.3,
Sasa,Dec,1954,BiLSTM,588.3,
Sasa,Dec,1954,Transformer,588.3,
Sasa,Dec,2011,ARIMA,160.4,
Sasa,Dec,2011,LSTM,160.4,96.1755142211914
Sasa,Dec,2011,GRU,160.4,92.08126068115234
Sasa,Dec,2011,LSTM-GRU,160.4,101.83838653564453
Sasa,Dec,2011,BiLSTM,160.4,95.59004211425781
Sasa,Dec,2011,Transformer,160.4,99.3731689453125
Sasa,Dec,2012,ARIMA,247.6,
Sasa,Dec,2012,LSTM,247.6,101.7908935546875
Sasa,Dec,2012,GRU,247.6,100.83448791503906
Sasa,Dec,2012,LSTM-GRU,247.6,104.03101348876953
Sasa,Dec,2012,BiLSTM,247.6,101.25828552246094
Sasa,Dec,2012,Transformer,247.6,99.3731689453125
Sasa,Dec,2013,ARIMA,59.6,
Sasa,Dec,2013,LSTM,59.6,100.07757568359375
Sasa,Dec,2013,GRU,59.6,102.6346664428711
Sasa,Dec,2013,LSTM-GRU,59.6,103.0002212524414
Sasa,Dec,2013,BiLSTM,59.6,97.88824462890625
Sasa,Dec,2013,Transformer,59.6,99.3731689453125
BagoOshiro,Jan,1976,ARIMA,142.5,108.78477317504756
BagoOshiro,Jan,1976,LSTM,142.5,
BagoOshiro,Jan,1976,GRU,142.5,
BagoOshiro,Jan,1976,LSTM-GRU,142.5,
BagoOshiro,Jan,1976,BiLSTM,142.5,
BagoOshiro,Jan,1976,Transformer,142.5,
BagoOshiro,Jan,1977,ARIMA,63.3,140.85033473681628
BagoOshiro,Jan,1977,LSTM,63.3,
BagoOshiro,Jan,1977,GRU,63.3,
BagoOshiro,Jan,1977,LSTM-GRU,63.3,
BagoOshiro,Jan,1977,BiLSTM,63.3,
BagoOshiro,Jan,1977,Transformer,63.3,
BagoOshiro,Jan,1978,ARIMA,92.0,0.0
BagoOshiro,Jan,1978,LSTM,92.0,
BagoOshiro,Jan,1978,GRU,92.0,
BagoOshiro,Jan,1978,LSTM-GRU,92.0,
BagoOshiro,Jan,1978,BiLSTM,92.0,
BagoOshiro,Jan,1978,Transformer,92.0,
BagoOshiro,Jan,2011,ARIMA,196.9,
BagoOshiro,Jan,2011,LSTM,196.9,160.8157501220703
BagoOshiro,Jan,2011,GRU,196.9,166.44969177246094
BagoOshiro,Jan,2011,LSTM-GRU,196.9,162.91860961914062
BagoOshiro,Jan,2011,BiLSTM,196.9,161.2908172607422
BagoOshiro,Jan,2011,Transformer,196.9,139.47499084472656
BagoOshiro,Jan,2012,ARIMA,142.8,
BagoOshiro,Jan,2012,LSTM,142.8,163.66636657714844
BagoOshiro,Jan,2012,GRU,142.8,163.39990234375
BagoOshiro,Jan,2012,LSTM-GRU,142.8,164.0233917236328
BagoOshiro,Jan,2012,BiLSTM,142.8,164.21548461914062
BagoOshiro,Jan,2012,Transformer,142.8,139.47499084472656
BagoOshiro,Jan,2013,ARIMA,376.8,
BagoOshiro,Jan,2013,LSTM,376.8,164.0131072998047
BagoOshiro,Jan,2013,GRU,376.8,160.54917907714844
BagoOshiro,Jan,2013,LSTM-GRU,376.8,163.6104736328125
BagoOshiro,Jan,2013,BiLSTM,376.8,166.28367614746094
BagoOshiro,Jan,2013,Transformer,376.8,139.47499084472656
BagoOshiro,Feb,1976,ARIMA,93.9,100.68450639093089
BagoOshiro,Feb,1976,LSTM,93.9,
BagoOshiro,Feb,1976,GRU,93.9,
BagoOshiro,Feb,1976,LSTM-GRU,93.9,
BagoOshiro,Feb,1976,BiLSTM,93.9,
BagoOshiro,Feb,1976,Transformer,93.9,
BagoOshiro,Feb,1977,ARIMA,106.3,93.54333347919854
BagoOshiro,Feb,1977,LSTM,106.3,
BagoOshiro,Feb,1977,GRU,106.3,
BagoOshiro,Feb,1977,LSTM-GRU,106.3,
BagoOshiro,Feb,1977,BiLSTM,106.3,
BagoOshiro,Feb,1977,Transformer,106.3,
BagoOshiro,Feb,1978,ARIMA,93.4,0.0
BagoOshiro,Feb,1978,LSTM,93.4,
BagoOshiro,Feb,1978,GRU,93.4,
BagoOshiro,Feb,1978,LSTM-GRU,93.4,
BagoOshiro,Feb,1978,BiLSTM,93.4,
BagoOshiro,Feb,1978,Transformer,93.4,
BagoOshiro,Feb,2011,ARIMA,136.9,
BagoOshiro,Feb,2011,LSTM,136.9,103.9039077758789
BagoOshiro,Feb,2011,GRU,136.9,107.45295715332031
BagoOshiro,Feb,2011,LSTM-GRU,136.9,103.2850570678711
BagoOshiro,Feb,2011,BiLSTM,136.9,103.2127914428711
BagoOshiro,Feb,2011,Transformer,136.9,92.75718688964844
BagoOshiro,Feb,2012,ARIMA,333.4,
BagoOshiro,Feb,2012,LSTM,333.4,101.31798553466797
BagoOshiro,Feb,2012,GRU,333.4,101.50405883789062
BagoOshiro,Feb,2012,LSTM-GRU,333.4,101.34175109863281
BagoOshiro,Feb,2012,BiLSTM,333.4,101.88532257080078
BagoOshiro,Feb,2012,Transformer,333.4,92.75718688964844
BagoOshiro,Feb,2013,ARIMA,246.3,
BagoOshiro,Feb,2013,LSTM,246.3,101.8992919921875
BagoOshiro,Feb,2013,GRU,246.3,101.18923950195312
BagoOshiro,Feb,2013,LSTM-GRU,246.3,102.1695327758789
BagoOshiro,Feb,2013,BiLSTM,246.3,102.79920196533203
BagoOshiro,Feb,2013,Transformer,246.3,92.75718688964844
BagoOshiro,Mar,1976,ARIMA,134.5,107.5798926023902
BagoOshiro,Mar,1976,LSTM,134.5,
BagoOshiro,Mar,1976,GRU,134.5,
BagoOshiro,Mar,1976,LSTM-GRU,134.5,
BagoOshiro,Mar,1976,BiLSTM,134.5,
BagoOshiro,Mar,1976,Transformer,134.5,
BagoOshiro,Mar,1977,ARIMA,80.6,133.65323028084
BagoOshiro,Mar,1977,LSTM,80.6,
BagoOshiro,Mar,1977,GRU,80.6,
BagoOshiro,Mar,1977,LSTM-GRU,80.6,
BagoOshiro,Mar,1977,BiLSTM,80.6,
BagoOshiro,Mar,1977,Transformer,80.6,
BagoOshiro,Mar,1978,ARIMA,28.7,0.0
BagoOshiro,Mar,1978,LSTM,28.7,
BagoOshiro,Mar,1978,GRU,28.7,
BagoOshiro,Mar,1978,LSTM-GRU,28.7,
BagoOshiro,Mar,1978,BiLSTM,28.7,
BagoOshiro,Mar,1978,Transformer,28.7,
BagoOshiro,Mar,2011,ARIMA,116.7,
BagoOshiro,Mar,2011,LSTM,116.7,190.68934631347656
BagoOshiro,Mar,2011,GRU,116.7,191.29653930664062
BagoOshiro,Mar,2011,LSTM-GRU,116.7,176.48306274414062
BagoOshiro,Mar,2011,BiLSTM,116.7,184.6054229736328
BagoOshiro,Mar,2011,Transformer,116.7,136.21469116210938
BagoOshiro,Mar,2012,ARIMA,135.6,
BagoOshiro,Mar,2012,LSTM,135.6,184.47789001464844
BagoOshiro,Mar,2012,GRU,135.6,182.78640747070312
BagoOshiro,Mar,2012,LSTM-GRU,135.6,173.0644073486328
BagoOshiro,Mar,2012,BiLSTM,135.6,183.363037109375
BagoOshiro,Mar,2012,Transformer,135.6,136.21469116210938
BagoOshiro,Mar,2013,ARIMA,109.4,
BagoOshiro,Mar,2013,LSTM,109.4,195.9203643798828
BagoOshiro,Mar,2013,GRU,109.4,178.582275390625
BagoOshiro,Mar,2013,LSTM-GRU,109.4,177.25872802734375
BagoOshiro,Mar,2013,BiLSTM,109.4,187.6321258544922
BagoOshiro,Mar,2013,Transformer,109.4,136.21469116210938
BagoOshiro,Apr,1976,ARIMA,59.5,42.570650796575364
BagoOshiro,Apr,1976,LSTM,59.5,
BagoOshiro,Apr,1976,GRU,59.5,
BagoOshiro,Apr,1976,LSTM-GRU,59.5,
BagoOshiro,Apr,1976,BiLSTM,59.5,
BagoOshiro,Apr,1976,Transformer,59.5,
BagoOshiro,Apr,1977,ARIMA,24.6,58.86331242446873
BagoOshiro,Apr,1977,LSTM,24.6,
BagoOshiro,Apr,1977,GRU,24.6,
BagoOshiro,Apr,1977,LSTM-GRU,24.6,
BagoOshiro,Apr,1977,BiLSTM,24.6,
BagoOshiro,Apr,1977,Transformer,24.6,
BagoOshiro,Apr,1978,ARIMA,88.9,0.0
BagoOshiro,Apr,1978,LSTM,88.9,
BagoOshiro,Apr,1978,GRU,88.9,
BagoOshiro,Apr,1978,LSTM-GRU,88.9,
BagoOshiro,Apr,1978,BiLSTM,88.9,
BagoOshiro,Apr,1978,Transformer,88.9,
BagoOshiro,Apr,2011,ARIMA,279.4,
BagoOshiro,Apr,2011,LSTM,279.4,206.5818634033203
BagoOshiro,Apr,2011,GRU,279.4,215.48391723632812
BagoOshiro,Apr,2011,LSTM-GRU,279.4,206.53062438964844
BagoOshiro,Apr,2011,BiLSTM,279.4,205.68563842773438
BagoOshiro,Apr,2011,Transformer,279.4,192.80990600585938
BagoOshiro,Apr,2012,ARIMA,206.7,
BagoOshiro,Apr,2012,LSTM,206.7,213.61447143554688
BagoOshiro,Apr,2012,GRU,206.7,209.22080993652344
BagoOshiro,Apr,2012,LSTM-GRU,206.7,212.40347290039062
BagoOshiro,Apr,2012,BiLSTM,206.7,208.3607635498047
BagoOshiro,Apr,2012,Transformer,206.7,192.80990600585938
BagoOshiro,Apr,2013,ARIMA,190.0,
BagoOshiro,Apr,2013,LSTM,190.0,204.84461975097656
BagoOshiro,Apr,2013,GRU,190.0,205.53192138671875
BagoOshiro,Apr,2013,LSTM-GRU,190.0,206.0387725830078
BagoOshiro,Apr,2013,BiLSTM,190.0,204.11709594726562
BagoOshiro,Apr,2013,Transformer,190.0,192.80990600585938
BagoOshiro,May,1976,ARIMA,62.7,172.67962722435112
BagoOshiro,May,1976,LSTM,62.7,
BagoOshiro,May,1976,GRU,62.7,
BagoOshiro,May,1976,LSTM-GRU,62.7,
BagoOshiro,May,1976,BiLSTM,62.7,
BagoOshiro,May,1976,Transformer,62.7,
BagoOshiro,May,1977,ARIMA,240.6,62.240731398743776
BagoOshiro,May,1977,LSTM,240.6,
BagoOshiro,May,1977,GRU,240.6,
BagoOshiro,May,1977,LSTM-GRU,240.6,
BagoOshiro,May,1977,BiLSTM,240.6,
BagoOshiro,May,1977,Transformer,240.6,
BagoOshiro,May,1978,ARIMA,303.1,0.0
BagoOshiro,May,1978,LSTM,303.1,
BagoOshiro,May,1978,GRU,303.1,
BagoOshiro,May,1978,LSTM-GRU,303.1,
BagoOshiro,May,1978,BiLSTM,303.1,
BagoOshiro,May,1978,Transformer,303.1,
BagoOshiro,May,2011,ARIMA,213.2,
BagoOshiro,May,2011,LSTM,213.2,255.1305694580078
BagoOshiro,May,2011,GRU,213.2,225.50270080566406
BagoOshiro,May,2011,LSTM-GRU,213.2,274.2987976074219
BagoOshiro,May,2011,BiLSTM,213.2,245.48275756835938
BagoOshiro,May,2011,Transformer,213.2,276.0618896484375
BagoOshiro,May,2012,ARIMA,177.2,
BagoOshiro,May,2012,LSTM,177.2,252.108154296875
BagoOshiro,May,2012,GRU,177.2,236.35800170898438
BagoOshiro,May,2012,LSTM-GRU,177.2,272.9893493652344
BagoOshiro,May,2012,BiLSTM,177.2,245.41221618652344
BagoOshiro,May,2012,Transformer,177.2,276.0618896484375
BagoOshiro,May,2013,ARIMA,170.5,
BagoOshiro,May,2013,LSTM,170.5,249.0533447265625
BagoOshiro,May,2013,GRU,170.5,246.795166015625
BagoOshiro,May,2013,LSTM-GRU,170.5,273.0806884765625
BagoOshiro,May,2013,BiLSTM,170.5,248.278076171875
BagoOshiro,May,2013,Transformer,170.5,276.0618896484375
BagoOshiro,Jun,1976,ARIMA,217.8,303.4244273430385
BagoOshiro,Jun,1976,LSTM,217.8,
BagoOshiro,Jun,1976,GRU,217.8,
BagoOshiro,Jun,1976,LSTM-GRU,217.8,
BagoOshiro,Jun,1976,BiLSTM,217.8,
BagoOshiro,Jun,1976,Transformer,217.8,
BagoOshiro,Jun,1977,ARIMA,403.5,214.7513067439831
BagoOshiro,Jun,1977,LSTM,403.5,
BagoOshiro,Jun,1977,GRU,403.5,
BagoOshiro,Jun,1977,LSTM-GRU,403.5,
BagoOshiro,Jun,1977,BiLSTM,403.5,
BagoOshiro,Jun,1977,Transformer,403.5,
BagoOshiro,Jun,1978,ARIMA,279.6,0.0
BagoOshiro,Jun,1978,LSTM,279.6,
BagoOshiro,Jun,1978,GRU,279.6,
BagoOshiro,Jun,1978,LSTM-GRU,279.6,
BagoOshiro,Jun,1978,BiLSTM,279.6,
BagoOshiro,Jun,1978,Transformer,279.6,
BagoOshiro,Jun,2011,ARIMA,470.1,
BagoOshiro,Jun,2011,LSTM,470.1,279.8251037597656
BagoOshiro,Jun,2011,GRU,470.1,268.7607727050781
BagoOshiro,Jun,2011,LSTM-GRU,470.1,271.47698974609375
BagoOshiro,Jun,2011,BiLSTM,470.1,269.0696105957031
BagoOshiro,Jun,2011,Transformer,470.1,253.24143981933594
BagoOshiro,Jun,2012,ARIMA,239.5,
BagoOshiro,Jun,2012,LSTM,239.5,277.82623291015625
BagoOshiro,Jun,2012,GRU,239.5,266.5119934082031
BagoOshiro,Jun,2012,LSTM-GRU,239.5,270.5093994140625
BagoOshiro,Jun,2012,BiLSTM,239.5,267.2452087402344
BagoOshiro,Jun,2012,Transformer,239.5,253.24143981933594
BagoOshiro,Jun,2013,ARIMA,241.0,
BagoOshiro,Jun,2013,LSTM,241.0,268.936279296875
BagoOshiro,Jun,2013,GRU,241.0,263.50640869140625
BagoOshiro,Jun,2013,LSTM-GRU,241.0,267.1983642578125
BagoOshiro,Jun,2013,BiLSTM,241.0,264.73394775390625
BagoOshiro,Jun,2013,Transformer,241.0,253.24143981933594
BagoOshiro,Jul,1976,ARIMA,364.7,323.24473512955336
BagoOshiro,Jul,1976,LSTM,364.7,
BagoOshiro,Jul,1976,GRU,364.7,
BagoOshiro,Jul,1976,LSTM-GRU,364.7,
BagoOshiro,Jul,1976,BiLSTM,364.7,
BagoOshiro,Jul,1976,Transformer,364.7,
BagoOshiro,Jul,1977,ARIMA,299.3,360.96451665006157
BagoOshiro,Jul,1977,LSTM,299.3,
BagoOshiro,Jul,1977,GRU,299.3,
BagoOshiro,Jul,1977,LSTM-GRU,299.3,
BagoOshiro,Jul,1977,BiLSTM,299.3,
BagoOshiro,Jul,1977,Transformer,299.3,
BagoOshiro,Jul,1978,ARIMA,74.2,0.0
BagoOshiro,Jul,1978,LSTM,74.2,
BagoOshiro,Jul,1978,GRU,74.2,
BagoOshiro,Jul,1978,LSTM-GRU,74.2,
BagoOshiro,Jul,1978,BiLSTM,74.2,
BagoOshiro,Jul,1978,Transformer,74.2,
BagoOshiro,Jul,2011,ARIMA,214.7,
BagoOshiro,Jul,2011,LSTM,214.7,285.6724548339844
BagoOshiro,Jul,2011,GRU,214.7,290.8565368652344
BagoOshiro,Jul,2011,LSTM-GRU,214.7,271.8631286621094
BagoOshiro,Jul,2011,BiLSTM,214.7,287.7919616699219
BagoOshiro,Jul,2011,Transformer,214.7,238.6664276123047
BagoOshiro,Jul,2012,ARIMA,324.6,
BagoOshiro,Jul,2012,LSTM,324.6,293.93304443359375
BagoOshiro,Jul,2012,GRU,324.6,296.8053283691406
BagoOshiro,Jul,2012,LSTM-GRU,324.6,277.0613098144531
BagoOshiro,Jul,2012,BiLSTM,324.6,292.733642578125
BagoOshiro,Jul,2012,Transformer,324.6,238.6664276123047
BagoOshiro,Jul,2013,ARIMA,310.4,
BagoOshiro,Jul,2013,LSTM,310.4,299.5330505371094
BagoOshiro,Jul,2013,GRU,310.4,296.8005676269531
BagoOshiro,Jul,2013,LSTM-GRU,310.4,280.3695983886719
BagoOshiro,Jul,2013,BiLSTM,310.4,296.9927673339844
BagoOshiro,Jul,2013,Transformer,310.4,238.6664276123047
BagoOshiro,Aug,1976,ARIMA,375.8,376.69977358791704
BagoOshiro,Aug,1976,LSTM,375.8,
BagoOshiro,Aug,1976,GRU,375.8,
BagoOshiro,Aug,1976,LSTM-GRU,375.8,
BagoOshiro,Aug,1976,BiLSTM,375.8,
BagoOshiro,Aug,1976,Transformer,375.8,
BagoOshiro,Aug,1977,ARIMA,384.0,371.6999746777706
BagoOshiro,Aug,1977,LSTM,384.0,
BagoOshiro,Aug,1977,GRU,384.0,
BagoOshiro,Aug,1977,LSTM-GRU,384.0,
BagoOshiro,Aug,1977,BiLSTM,384.0,
BagoOshiro,Aug,1977,Transformer,384.0,
BagoOshiro,Aug,1978,ARIMA,124.9,0.0
BagoOshiro,Aug,1978,LSTM,124.9,
BagoOshiro,Aug,1978,GRU,124.9,
BagoOshiro,Aug,1978,LSTM-GRU,124.9,
BagoOshiro,Aug,1978,BiLSTM,124.9,
BagoOshiro,Aug,1978,Transformer,124.9,
BagoOshiro,Aug,2011,ARIMA,213.4,
BagoOshiro,Aug,2011,LSTM,213.4,289.7992858886719
BagoOshiro,Aug,2011,GRU,213.4,266.95733642578125
BagoOshiro,Aug,2011,LSTM-GRU,213.4,279.39288330078125
BagoOshiro,Aug,2011,BiLSTM,213.4,286.43011474609375
BagoOshiro,Aug,2011,Transformer,213.4,240.25421142578125
BagoOshiro,Aug,2012,ARIMA,260.6,
BagoOshiro,Aug,2012,LSTM,260.6,271.2289123535156
BagoOshiro,Aug,2012,GRU,260.6,257.0359802246094
BagoOshiro,Aug,2012,LSTM-GRU,260.6,265.303466796875
BagoOshiro,Aug,2012,BiLSTM,260.6,269.1304626464844
BagoOshiro,Aug,2012,Transformer,260.6,240.25421142578125
BagoOshiro,Aug,2013,ARIMA,216.7,
BagoOshiro,Aug,2013,LSTM,216.7,257.84295654296875
BagoOshiro,Aug,2013,GRU,216.7,251.08082580566406
BagoOshiro,Aug,2013,LSTM-GRU,216.7,254.5062713623047
BagoOshiro,Aug,2013,BiLSTM,216.7,255.9110565185547
BagoOshiro,Aug,2013,Transformer,216.7,240.25421142578125
BagoOshiro,Sep,1976,ARIMA,133.6,156.41487916400737
BagoOshiro,Sep,1976,LSTM,133.6,
BagoOshiro,Sep,1976,GRU,133.6,
BagoOshiro,Sep,1976,LSTM-GRU,133.6,
BagoOshiro,Sep,1976,BiLSTM,133.6,
BagoOshiro,Sep,1976,Transformer,133.6,
BagoOshiro,Sep,1977,ARIMA,174.8,132.56934314550716
BagoOshiro,Sep,1977,LSTM,174.8,
BagoOshiro,Sep,1977,GRU,174.8,
BagoOshiro,Sep,1977,LSTM-GRU,174.8,
BagoOshiro,Sep,1977,BiLSTM,174.8,
BagoOshiro,Sep,1977,Transformer,174.8,
BagoOshiro,Sep,1978,ARIMA,180.4,0.0
BagoOshiro,Sep,1978,LSTM,180.4,
BagoOshiro,Sep,1978,GRU,180.4,
BagoOshiro,Sep,1978,LSTM-GRU,180.4,
BagoOshiro,Sep,1978,BiLSTM,180.4,
BagoOshiro,Sep,1978,Transformer,180.4,
BagoOshiro,Sep,2011,ARIMA,249.7,
BagoOshiro,Sep,2011,LSTM,249.7,198.04884338378906
BagoOshiro,Sep,2011,GRU,249.7,209.0234832763672
BagoOshiro,Sep,2011,LSTM-GRU,249.7,209.37135314941406
BagoOshiro,Sep,2011,BiLSTM,249.7,197.31028747558594
BagoOshiro,Sep,2011,Transformer,249.7,215.87094116210938
BagoOshiro,Sep,2012,ARIMA,221.1,
BagoOshiro,Sep,2012,LSTM,221.1,199.4454345703125
BagoOshiro,Sep,2012,GRU,221.1,208.59523010253906
BagoOshiro,Sep,2012,LSTM-GRU,221.1,209.93551635742188
BagoOshiro,Sep,2012,BiLSTM,221.1,199.07171630859375
BagoOshiro,Sep,2012,Transformer,221.1,215.87094116210938
BagoOshiro,Sep,2013,ARIMA,119.0,
BagoOshiro,Sep,2013,LSTM,119.0,201.74038696289062
BagoOshiro,Sep,2013,GRU,119.0,211.06240844726562
BagoOshiro,Sep,2013,LSTM-GRU,119.0,211.6610870361328
BagoOshiro,Sep,2013,BiLSTM,119.0,201.36074829101562
BagoOshiro,Sep,2013,Transformer,119.0,215.87094116210938
BagoOshiro,Oct,1976,ARIMA,303.7,303.6987836982168
BagoOshiro,Oct,1976,LSTM,303.7,
BagoOshiro,Oct,1976,GRU,303.7,
BagoOshiro,Oct,1976,LSTM-GRU,303.7,
BagoOshiro,Oct,1976,BiLSTM,303.7,
BagoOshiro,Oct,1976,Transformer,303.7,
BagoOshiro,Oct,1977,ARIMA,303.5,301.688930348188
BagoOshiro,Oct,1977,LSTM,303.5,
BagoOshiro,Oct,1977,GRU,303.5,
BagoOshiro,Oct,1977,LSTM-GRU,303.5,
